"index","listing_id","price","nbhood_full"
"6491","12542485","180 dollars","Manhattan, Murray Hill"
"6492","12542544","225 dollars","Manhattan, Hell's Kitchen"
"6493","12553612","90 dollars","Brooklyn, Williamsburg"
"6494","12558307","299 dollars","Manhattan, Midtown"
"6495","12560942","185 dollars","Manhattan, Chelsea"
"6496","12561615","98 dollars","Manhattan, Midtown"
"6497","12561681","399 dollars","Manhattan, Upper East Side"
"6498","12563738","376 dollars","Manhattan, Harlem"
"6499","12564287","99 dollars","Bronx, Wakefield"
"6500","12567868","60 dollars","Manhattan, East Village"
"6501","12568741","209 dollars","Manhattan, Greenwich Village"
"6502","12583907","60 dollars","Manhattan, East Harlem"
"6503","12584072","165 dollars","Staten Island, Clifton"
"6504","12585015","218 dollars","Manhattan, Midtown"
"6505","12587017","200 dollars","Manhattan, Upper West Side"
"6506","12587698","65 dollars","Brooklyn, Bushwick"
"6507","12590077","280 dollars","Brooklyn, South Slope"
"6508","12590964","60 dollars","Brooklyn, Clinton Hill"
"6509","12592427","99 dollars","Queens, Flushing"
"6510","12594614","70 dollars","Manhattan, Harlem"
"6511","12598446","275 dollars","Manhattan, Upper West Side"
"6512","12600198","86 dollars","Queens, Astoria"
"6513","12600938","85 dollars","Manhattan, East Harlem"
"6514","12601807","85 dollars","Manhattan, East Harlem"
"6515","12602212","60 dollars","Brooklyn, Bedford-Stuyvesant"
"6516","12604187","218 dollars","Manhattan, Midtown"
"6517","12606349","135 dollars","Manhattan, East Harlem"
"6518","12619450","75 dollars","Brooklyn, Kensington"
"6519","12622115","115 dollars","Manhattan, Hell's Kitchen"
"6520","12622845","60 dollars","Queens, Sunnyside"
"6521","12623332","160 dollars","Brooklyn, Park Slope"
"6522","12624890","39 dollars","Manhattan, Harlem"
"6523","12625113","45 dollars","Manhattan, Harlem"
"6524","12630337","110 dollars","Manhattan, Lower East Side"
"6525","12630697","177 dollars","Brooklyn, Bedford-Stuyvesant"
"6526","12642845","150 dollars","Brooklyn, South Slope"
"6527","12643924","41 dollars","Brooklyn, Prospect-Lefferts Gardens"
"6528","12645495","175 dollars","Queens, East Elmhurst"
"6529","12655465","180 dollars","Manhattan, Nolita"
"6530","12656371","225 dollars","Brooklyn, Williamsburg"
"6531","12658099","100 dollars","Manhattan, Chelsea"
"6532","12664893","73 dollars","Manhattan, Harlem"
"6533","12669603","35 dollars","Brooklyn, Prospect-Lefferts Gardens"
"6534","12670809","200 dollars","Brooklyn, Williamsburg"
"6535","12675481","75 dollars","Manhattan, East Harlem"
"6536","12680171","119 dollars","Queens, Forest Hills"
"6537","12681206","80 dollars","Queens, Sunnyside"
"6538","12681868","58 dollars","Queens, Astoria"
"6539","12685533","76 dollars","Brooklyn, Bedford-Stuyvesant"
"6540","12686241","45 dollars","Brooklyn, Bedford-Stuyvesant"
"6541","12698900","89 dollars","Brooklyn, Williamsburg"
"6542","12703851","180 dollars","Brooklyn, Clinton Hill"
"6543","12710376","60 dollars","Queens, Jackson Heights"
"6544","12711153","40 dollars","Queens, Flushing"
"6545","12711351","40 dollars","Queens, Flushing"
"6546","12713090","250 dollars","Manhattan, West Village"
"6547","12713995","65 dollars","Queens, Jackson Heights"
"6548","12720048","47 dollars","Brooklyn, Bedford-Stuyvesant"
"6549","12723066","184 dollars","Manhattan, Midtown"
"6550","12730083","250 dollars","Queens, Richmond Hill"
"6551","12731689","240 dollars","Manhattan, Midtown"
"6552","12735986","135 dollars","Queens, Astoria"
"6553","12736761","259 dollars","Manhattan, Harlem"
"6554","12738346","190 dollars","Queens, Astoria"
"6555","12747434","40 dollars","Brooklyn, Bedford-Stuyvesant"
"6556","12747935","37 dollars","Brooklyn, Bedford-Stuyvesant"
"6557","12749156","75 dollars","Manhattan, Washington Heights"
"6558","12751037","90 dollars","Manhattan, Gramercy"
"6559","12753434","175 dollars","Manhattan, Hell's Kitchen"
"6560","12759453","79 dollars","Queens, Cambria Heights"
"6561","12761910","289 dollars","Queens, Elmhurst"
"6562","12763008","85 dollars","Queens, Sunnyside"
"6563","12763721","50 dollars","Brooklyn, East Flatbush"
"6564","12764005","120 dollars","Brooklyn, Bushwick"
"6565","12774144","49 dollars","Queens, Ditmars Steinway"
"6566","12774885","40 dollars","Bronx, Wakefield"
"6567","12780475","125 dollars","Queens, Astoria"
"6568","12781270","75 dollars","Bronx, Pelham Gardens"
"6569","12782370","244 dollars","Manhattan, Hell's Kitchen"
"6570","12783632","75 dollars","Queens, Elmhurst"
"6571","12786165","75 dollars","Manhattan, Chelsea"
"6572","12788962","105 dollars","Manhattan, Harlem"
"6573","12792132","150 dollars","Manhattan, Gramercy"
"6574","12794791","51 dollars","Manhattan, Washington Heights"
"6575","12795006","105 dollars","Manhattan, Upper East Side"
"6576","12795290","84 dollars","Manhattan, East Village"
"6577","12795851","70 dollars","Brooklyn, Williamsburg"
"6578","12796602","70 dollars","Brooklyn, Bushwick"
"6579","12798141","85 dollars","Manhattan, Morningside Heights"
"6580","12804309","225 dollars","Brooklyn, Clinton Hill"
"6581","12805625","90 dollars","Manhattan, Lower East Side"
"6582","12806016","175 dollars","Brooklyn, Flatbush"
"6583","12806177","65 dollars","Manhattan, Washington Heights"
"6584","12806940","225 dollars","Brooklyn, Bedford-Stuyvesant"
"6585","12807447","135 dollars","Brooklyn, South Slope"
"6586","12810210","195 dollars","Brooklyn, Williamsburg"
"6587","12811459","1000 dollars","Manhattan, Hell's Kitchen"
"6588","12812370","177 dollars","Manhattan, Hell's Kitchen"
"6589","12812577","1000 dollars","Manhattan, Hell's Kitchen"
"6590","12813068","60 dollars","Brooklyn, Bedford-Stuyvesant"
"6591","12813206","99 dollars","Brooklyn, Sunset Park"
"6592","12814578","125 dollars","Brooklyn, Windsor Terrace"
"6593","12814685","89 dollars","Brooklyn, Clinton Hill"
"6594","12814991","130 dollars","Queens, Ditmars Steinway"
"6595","12826965","30 dollars","Queens, Flushing"
"6596","12829063","200 dollars","Brooklyn, Prospect Heights"
"6597","12832062","135 dollars","Queens, Rockaway Beach"
"6598","12834748","100 dollars","Brooklyn, Fort Greene"
"6599","12847429","150 dollars","Manhattan, Hell's Kitchen"
"6600","12847902","49 dollars","Bronx, Concourse"
"6601","12851015","133 dollars","Manhattan, Midtown"
"6602","12851100","80 dollars","Queens, Ditmars Steinway"
"6603","12852083","150 dollars","Brooklyn, Gowanus"
"6604","12853281","125 dollars","Manhattan, Midtown"
"6605","12854724","75 dollars","Manhattan, Chelsea"
"6606","12854734","100 dollars","Manhattan, Chelsea"
"6607","12855923","65 dollars","Manhattan, Harlem"
"6608","12856720","60 dollars","Queens, Long Island City"
"6609","12862929","112 dollars","Manhattan, Murray Hill"
"6610","12863815","230 dollars","Manhattan, West Village"
"6611","12867918","150 dollars","Manhattan, Upper East Side"
"6612","12869567","219 dollars","Manhattan, Chelsea"
"6613","12869930","115 dollars","Manhattan, Hell's Kitchen"
"6614","12871708","95 dollars","Manhattan, Washington Heights"
"6615","12872882","190 dollars","Brooklyn, Williamsburg"
"6616","12873159","480 dollars","Manhattan, Chelsea"
"6617","12874443","150 dollars","Brooklyn, Greenpoint"
"6618","12874666","150 dollars","Brooklyn, Williamsburg"
"6619","12874869","140 dollars","Manhattan, Greenwich Village"
"6620","12881611","70 dollars","Brooklyn, Greenpoint"
"6621","12881712","197 dollars","Manhattan, Murray Hill"
"6622","12883073","128 dollars","Manhattan, East Village"
"6623","12885472","75 dollars","Queens, Ridgewood"
"6624","12885921","280 dollars","Manhattan, Chelsea"
"6625","12901480","179 dollars","Brooklyn, Bushwick"
"6626","12902256","72 dollars","Manhattan, Lower East Side"
"6627","12915038","80 dollars","Brooklyn, East Flatbush"
"6628","12915928","275 dollars","Brooklyn, Crown Heights"
"6629","12916073","123 dollars","Brooklyn, East New York"
"6630","12927770","200 dollars","Queens, Long Island City"
"6631","12929852","450 dollars","Manhattan, Harlem"
"6632","12932186","120 dollars","Manhattan, Harlem"
"6633","12932670","60 dollars","Queens, Flushing"
"6634","12936207","200 dollars","Brooklyn, Bedford-Stuyvesant"
"6635","12941015","250 dollars","Manhattan, East Village"
"6636","12949840","124 dollars","Brooklyn, Bushwick"
"6637","12950997","79 dollars","Brooklyn, Bushwick"
"6638","12951417","65 dollars","Brooklyn, Bushwick"
"6639","12953867","45 dollars","Brooklyn, Bushwick"
"6640","12955262","150 dollars","Manhattan, Harlem"
"6641","12955346","150 dollars","Brooklyn, Brooklyn Heights"
"6642","12955402","50 dollars","Brooklyn, Greenpoint"
"6643","12955454","50 dollars","Manhattan, Harlem"
"6644","12958663","125 dollars","Manhattan, Financial District"
"6645","12964763","150 dollars","Manhattan, Hell's Kitchen"
"6646","12966225","78 dollars","Staten Island, Richmondtown"
"6647","12966504","219 dollars","Brooklyn, Williamsburg"
"6648","12969574","220 dollars","Brooklyn, Williamsburg"
"6649","12972292","58 dollars","Queens, Maspeth"
"6650","12972533","329 dollars","Manhattan, Lower East Side"
"6651","12972783","58 dollars","Queens, Maspeth"
"6652","12973288","60 dollars","Queens, Maspeth"
"6653","12973353","43 dollars","Queens, Kew Gardens"
"6654","12973819","90 dollars","Brooklyn, Flatbush"
"6655","12973927","65 dollars","Brooklyn, Bedford-Stuyvesant"
"6656","12981106","140 dollars","Brooklyn, Bedford-Stuyvesant"
"6657","12984848","45 dollars","Brooklyn, Greenpoint"
"6658","12989767","175 dollars","Manhattan, Chelsea"
"6659","12990051","399 dollars","Manhattan, Hell's Kitchen"
"6660","12990502","40 dollars","Queens, Astoria"
"6661","12990587","575 dollars","Brooklyn, Crown Heights"
"6662","12999167","158 dollars","Manhattan, Lower East Side"
"6663","12999396","400 dollars","Brooklyn, Red Hook"
"6664","13000007","90 dollars","Brooklyn, Cobble Hill"
"6665","13000257","200 dollars","Brooklyn, Williamsburg"
"6666","13000483","155 dollars","Brooklyn, Crown Heights"
"6667","13000527","100 dollars","Manhattan, Two Bridges"
"6668","13001082","45 dollars","Manhattan, East Harlem"
"6669","13004741","49 dollars","Manhattan, Washington Heights"
"6670","13004996","100 dollars","Queens, Rockaway Beach"
"6671","13007925","85 dollars","Brooklyn, East Flatbush"
"6672","13009244","199 dollars","Manhattan, West Village"
"6673","13014556","45 dollars","Brooklyn, Crown Heights"
"6674","13015322","95 dollars","Manhattan, Chinatown"
"6675","13016389","300 dollars","Manhattan, Chelsea"
"6676","13017016","150 dollars","Manhattan, SoHo"
"6677","13018125","225 dollars","Manhattan, Chelsea"
"6678","13018127","100 dollars","Brooklyn, Williamsburg"
"6679","13019053","150 dollars","Manhattan, East Village"
"6680","13020422","195 dollars","Brooklyn, Williamsburg"
"6681","13023771","100 dollars","Brooklyn, Prospect-Lefferts Gardens"
"6682","13027365","87 dollars","Queens, Ridgewood"
"6683","13031854","125 dollars","Brooklyn, Crown Heights"
"6684","13033170","175 dollars","Brooklyn, Williamsburg"
"6685","13033376","65 dollars","Brooklyn, Flatbush"
"6686","13037692","350 dollars","Manhattan, Hell's Kitchen"
"6687","13039122","45 dollars","Brooklyn, Bushwick"
"6688","13042637","170 dollars","Queens, Sunnyside"
"6689","13042752","45 dollars","Queens, Woodhaven"
"6690","13043724","50 dollars","Brooklyn, Bushwick"
"6691","13044964","45 dollars","Manhattan, Upper East Side"
"6692","13045257","45 dollars","Manhattan, Upper East Side"
"6693","13045629","90 dollars","Manhattan, Upper East Side"
"6694","13046279","150 dollars","Manhattan, Washington Heights"
"6695","13052968","125 dollars","Brooklyn, Fort Greene"
"6696","13055236","125 dollars","Manhattan, Murray Hill"
"6697","13055856","175 dollars","Brooklyn, Crown Heights"
"6698","13058232","295 dollars","Manhattan, Chelsea"
"6699","13058423","50 dollars","Brooklyn, Windsor Terrace"
"6700","13058729","69 dollars","Brooklyn, Brownsville"
"6701","13061422","49 dollars","Brooklyn, Greenpoint"
"6702","13062471","55 dollars","Manhattan, Harlem"
"6703","13063023","36 dollars","Queens, Astoria"
"6704","13064382","180 dollars","Manhattan, East Village"
"6705","13064386","50 dollars","Brooklyn, Bedford-Stuyvesant"
"6706","13065347","42 dollars","Brooklyn, Cypress Hills"
"6707","13066577","129 dollars","Brooklyn, Greenpoint"
"6708","13067176","186 dollars","Manhattan, West Village"
"6709","13073569","210 dollars","Manhattan, Tribeca"
"6710","13073701","119 dollars","Queens, Corona"
"6711","13075158","75 dollars","Manhattan, Civic Center"
"6712","13076592","60 dollars","Brooklyn, Bedford-Stuyvesant"
"6713","13077370","89 dollars","Queens, Elmhurst"
"6714","13081306","115 dollars","Manhattan, Hell's Kitchen"
"6715","13082571","69 dollars","Brooklyn, Crown Heights"
"6716","13082600","300 dollars","Manhattan, Midtown"
"6717","13084004","65 dollars","Brooklyn, Flatbush"
"6718","13084019","400 dollars","Manhattan, Midtown"
"6719","13090558","71 dollars","Queens, Sunnyside"
"6720","13091684","163 dollars","Manhattan, Midtown"
"6721","13092405","150 dollars","Manhattan, Midtown"
"6722","13098701","195 dollars","Queens, South Ozone Park"
"6723","13098705","175 dollars","Manhattan, Harlem"
"6724","13099377","130 dollars","Manhattan, Harlem"
"6725","13099447","170 dollars","Manhattan, Hell's Kitchen"
"6726","13100277","70 dollars","Queens, Woodside"
"6727","13100305","105 dollars","Brooklyn, Crown Heights"
"6728","13100726","140 dollars","Manhattan, East Harlem"
"6729","13101855","90 dollars","Brooklyn, Flatlands"
"6730","13107627","125 dollars","Brooklyn, Manhattan Beach"
"6731","13109933","225 dollars","Brooklyn, Downtown Brooklyn"
"6732","13112297","159 dollars","Manhattan, Greenwich Village"
"6733","13112895","225 dollars","Brooklyn, Sunset Park"
"6734","13113202","49 dollars","Queens, Elmhurst"
"6735","13113906","109 dollars","Brooklyn, Park Slope"
"6736","13114237","81 dollars","Brooklyn, Greenpoint"
"6737","13116481","499 dollars","Brooklyn, Prospect Heights"
"6738","13117094","165 dollars","Manhattan, East Harlem"
"6739","13117160","55 dollars","Manhattan, Washington Heights"
"6740","13117282","57 dollars","Bronx, Claremont Village"
"6741","13117480","201 dollars","Brooklyn, Prospect Heights"
"6742","13122318","59 dollars","Brooklyn, Bushwick"
"6743","13125552","175 dollars","Brooklyn, Williamsburg"
"6744","13126457","151 dollars","Queens, Long Island City"
"6745","13128861","100 dollars","Brooklyn, Clinton Hill"
"6746","13129120","80 dollars","Manhattan, East Harlem"
"6747","13129533","60 dollars","Manhattan, Harlem"
"6748","13130313","90 dollars","Manhattan, Hell's Kitchen"
"6749","13130565","40 dollars","Brooklyn, Crown Heights"
"6750","13130744","67 dollars","Bronx, Williamsbridge"
"6751","13135822","75 dollars","Manhattan, Hell's Kitchen"
"6752","13136376","199 dollars","Manhattan, East Harlem"
"6753","13137538","71 dollars","Queens, Sunnyside"
"6754","13139462","100 dollars","Brooklyn, East Flatbush"
"6755","13140220","138 dollars","Manhattan, Upper East Side"
"6756","13140940","52 dollars","Brooklyn, Bushwick"
"6757","13142258","125 dollars","Queens, Woodside"
"6758","13149690","75 dollars","Manhattan, Harlem"
"6759","13151072","70 dollars","Manhattan, Hell's Kitchen"
"6760","13152955","600 dollars","Manhattan, Greenwich Village"
"6761","13153265","175 dollars","Brooklyn, Park Slope"
"6762","13153395","150 dollars","Brooklyn, Crown Heights"
"6763","13153886","170 dollars","Brooklyn, Bedford-Stuyvesant"
"6764","13154343","225 dollars","Manhattan, Hell's Kitchen"
"6765","13155269","150 dollars","Brooklyn, Park Slope"
"6766","13156126","202 dollars","Manhattan, Upper West Side"
"6767","13156842","38 dollars","Queens, Woodhaven"
"6768","13156881","70 dollars","Manhattan, Harlem"
"6769","13157147","75 dollars","Brooklyn, Bedford-Stuyvesant"
"6770","13157343","105 dollars","Manhattan, Inwood"
"6771","13162066","130 dollars","Manhattan, Chelsea"
"6772","13167453","35 dollars","Queens, Jackson Heights"
"6773","13168677","95 dollars","Brooklyn, Fort Greene"
"6774","13169181","95 dollars","Queens, Astoria"
"6775","13169559","119 dollars","Manhattan, Hell's Kitchen"
"6776","13169806","154 dollars","Manhattan, Chelsea"
"6777","13170159","99 dollars","Brooklyn, Manhattan Beach"
"6778","13171703","199 dollars","Manhattan, Murray Hill"
"6779","13171746","99 dollars","Manhattan, Midtown"
"6780","13173415","180 dollars","Manhattan, Theater District"
